date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:57:37	71664/71664	---M--	200	added ('OK')	image/jpeg	etag:%22117f0-58cb69b7bc525%22	http://blog.lan/images/0/4/e/a/0/04ea01fd1cd5c945fad8351e5e6bb37f447fe8e1-20190630-204154.jpeg	/home/rob/websites/blog/images/0/4/e/a/0/04ea01fd1cd5c945fad8351e5e6bb37f447fe8e1-20190630-204154.jpg	(from http://blog.lan/)
23:57:37	17043/17043	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:25%20GMT	http://blog.lan/replacing-land-line-with-voip	/home/rob/websites/blog/replacing-land-line-with-voip.html	(from http://blog.lan/)
23:57:38	62573/62573	---M--	200	added ('OK')	image/jpeg	etag:%22f46d-58cb69b7d5f4d%22	http://blog.lan/images/0/6/d/e/9/06de9b3f8c274d85f1ffbd0e06190eca37955f67-20160716-111123226685.jpeg	/home/rob/websites/blog/images/0/6/d/e/9/06de9b3f8c274d85f1ffbd0e06190eca37955f67-20160716-111123226685.jpg	(from http://blog.lan/)
23:57:39	59676/59676	---M--	200	added ('OK')	image/jpeg	etag:%22e91c-58cb69b7f2c3d%22	http://blog.lan/images/6/f/7/6/b/6f76b2d7df02cdb7bbe4a43bc8da5f2aaf167d71-20160713-190203660687.jpeg	/home/rob/websites/blog/images/6/f/7/6/b/6f76b2d7df02cdb7bbe4a43bc8da5f2aaf167d71-20160713-190203660687.jpg	(from http://blog.lan/)
23:57:39	17572/17572	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:27%20GMT	http://blog.lan/3d-printed-backpack-lacing-router	/home/rob/websites/blog/3d-printed-backpack-lacing-router.html	(from http://blog.lan/)
23:57:39	22198/22198	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:28%20GMT	http://blog.lan/tag:3dprinting	/home/rob/websites/blog/tag_3dprinting.html	(from http://blog.lan/)
23:57:39	23307/23307	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:28%20GMT	http://blog.lan/tuscany-and-back-in-a-weekend-by-bike	/home/rob/websites/blog/tuscany-and-back-in-a-weekend-by-bike.html	(from http://blog.lan/)
23:57:40	80529/80529	---M--	200	added ('OK')	image/jpeg	etag:%2213a91-58cb69b80d9ed%22	http://blog.lan/images/3/d/2/6/4/3d2644051bab1995c7fcfc13a597876089eddad7-20160603-105911540319.jpeg	/home/rob/websites/blog/images/3/d/2/6/4/3d2644051bab1995c7fcfc13a597876089eddad7-20160603-105911540319.jpg	(from http://blog.lan/)
23:57:40	16569/16569	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:28%20GMT	http://blog.lan/sometimes-you-just-cant-decide-whether-to-scoot-or-to-cycle	/home/rob/websites/blog/sometimes-you-just-cant-decide-whether-to-scoot-or-to-cycle.html	(from http://blog.lan/)
23:57:41	53228/53228	---M--	200	added ('OK')	image/jpeg	etag:%22cfec-58e96bfede5c5%22	http://blog.lan/images/c/e/e/0/e/cee0ed62a1fc5dcd44a96e800240c9eb0926a24b-20151202-200938007398.jpeg	/home/rob/websites/blog/images/c/e/e/0/e/cee0ed62a1fc5dcd44a96e800240c9eb0926a24b-20151202-200938007398.jpg	(from http://blog.lan/)
23:57:41	19029/19029	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:29%20GMT	http://blog.lan/tag:scooting	/home/rob/websites/blog/tag_scooting.html	(from http://blog.lan/)
23:57:41	24989/24989	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:30%20GMT	http://blog.lan/tag:cycling	/home/rob/websites/blog/tag_cycling.html	(from http://blog.lan/)
23:57:41	17504/17504	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:30%20GMT	http://blog.lan/strida-folding-bicycle	/home/rob/websites/blog/strida-folding-bicycle.html	(from http://blog.lan/)
23:57:42	57256/57256	---M--	200	added ('OK')	image/jpeg	etag:%22dfa8-58cb69b82702d%22	http://blog.lan/images/5/d/5/8/0/5d58055de29b8a277eea45bd816def4f1987be38-20160424-224840067030.jpeg	/home/rob/websites/blog/images/5/d/5/8/0/5d58055de29b8a277eea45bd816def4f1987be38-20160424-224840067030.jpg	(from http://blog.lan/)
23:57:42	16414/16414	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:30%20GMT	http://blog.lan/3d-printed-laptop-stand	/home/rob/websites/blog/3d-printed-laptop-stand.html	(from http://blog.lan/)
23:57:43	18572/18572	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:31%20GMT	http://blog.lan/satnav-and-lights-for-the-bicycle	/home/rob/websites/blog/satnav-and-lights-for-the-bicycle.html	(from http://blog.lan/)
